,year,fips60_06,fips,wtem,wpre,wtem50,wpre50,country,country_code,ki,rgdpl,gdpLCU,gdpSHAREAG,gdpWDIGDPAGR,gdpWDIGDPIND,lnrgdpl_t0,_MENA,_SSAF,_LAC,_WEOFF,_EECA,_SEAS,parent
7670,1968,SW,SW,5.138598,6.1995645,5.2816963,51.366516,Sweden,SWE,24.700907388903858,14380.42954616043,137041.109,,,,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7671,1969,SW,SW,4.987375,5.4068904,5.2816963,51.366516,Sweden,SWE,25.155601691786558,14921.507261081751,142931.1208,,,,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7672,2001,SW,SW,5.75049,3.1931846,5.2816963,51.366516,Sweden,SWE,20.222900650060122,25402.479809002016,251965.9217,1.899125934,38200000000.0,553000000000.0,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7673,1997,SW,SW,6.2108727,4.7760267,5.2816963,51.366516,Sweden,SWE,19.182093351391487,22287.707596172346,221634.8877,2.359974623,36900000000.0,459000000000.0,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7674,1981,SW,SW,4.53328,7.175929,5.2816963,51.366516,Sweden,SWE,18.793938411428396,17960.007309691704,176551.038,4.192429066,33700000000.0,311000000000.0,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7675,1999,SW,SW,6.3875394,5.3272066,5.2816963,51.366516,Sweden,SWE,20.379986872990003,24167.50710828455,239935.2026,2.073219061,35700000000.0,520000000000.0,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7676,1954,SW,SW,5.1245136,7.342601,5.2816963,51.366516,Sweden,SWE,21.771040130423334,9433.708616019334,,,,,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7677,1990,SW,SW,6.9886837,6.9506116,5.2816963,51.366516,Sweden,SWE,24.103326021321465,21712.553508841054,213646.5484,3.322153807,41800000000.0,393000000000.0,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7678,1959,SW,SW,6.4627895,5.2181683,5.2816963,51.366516,Sweden,SWE,22.905216944652146,10718.224623349435,,,,,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7679,1957,SW,SW,5.4374247,6.732989,5.2816963,51.366516,Sweden,SWE,22.09114627832777,10023.417944976605,,,,,9.30156,0.0,0.0,0.0,1.0,0.0,0.0,SW
7680,2002,SY,SY,17.908428,3.339299,17.186918,33.819378,Syria,SYR,7.4016215455908245,2020.8919251433674,57095.63724,26.83239365,265000000000.0,347000000000.0,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7681,1963,SY,SY,17.731964,5.349115,17.186918,33.819378,Syria,SYR,7.546982490868335,927.6620699687085,26180.90338,,,,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7682,1950,SY,SY,16.42513,3.8710163,17.186918,33.819378,Syria,SYR,,,,,,,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7683,1956,SY,SY,16.956722,3.602541,17.186918,33.819378,Syria,SYR,,,,,,,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7684,2005,SY,SY,17.684122,3.050047,17.186918,33.819378,Syrian Arab Republic,SYR,,,58849.66568,,,,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7685,1953,SY,SY,16.52948,5.6121135,17.186918,33.819378,Syria,SYR,,,,,,,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7686,1994,SY,SY,18.076683,4.6625485,17.186918,33.819378,Syria,SYR,8.958801134009406,1755.5763827582457,54258.99464,31.1008606,164000000000.0,228000000000.0,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7687,2000,SY,SY,17.912498,3.2670538,17.186918,33.819378,Syria,SYR,6.247928779037128,2000.8878512098859,54910.34878,23.75023651,223000000000.0,356000000000.0,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7688,1976,SY,SY,16.63912,5.028851,17.186918,33.819378,Syria,SYR,11.244587403810778,1735.783919392328,46625.66193,,,,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7689,1951,SY,SY,17.121452,4.490627,17.186918,33.819378,Syria,SYR,,,,,,,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7690,1986,SY,SY,17.364735,3.7094998,17.186918,33.819378,Syria,SYR,10.584078785462655,1723.6208919111098,44246.64947,24.91649055,128000000000.0,93100000000.0,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7691,1982,SY,SY,16.305035,3.0616112,17.186918,33.819378,Syria,SYR,10.098440601123482,2096.171796244078,52323.39137,,,,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7692,1997,SY,SY,17.108358,3.3475387,17.186918,33.819378,Syria,SYR,6.751320541450032,2038.6437385090103,56322.87058,27.8801918,190000000000.0,351000000000.0,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7693,1967,SY,SY,16.253662,6.109384,17.186918,33.819378,Syria,SYR,6.772197157548531,1015.3768224357219,25691.39343,,,,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7694,1961,SY,SY,17.176714,3.965841,17.186918,33.819378,Syria,SYR,8.011040882030409,837.4699695389546,24496.77174,,,,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7695,1978,SY,SY,17.544792,3.7771096,17.186918,33.819378,Syria,SYR,10.679760588534315,1723.6927407151334,46719.18737,,,,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7696,1972,SY,SY,16.317621,2.9940333,17.186918,33.819378,Syria,SYR,6.800704435060086,1380.3287597574836,35429.36964,,,,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7697,2001,SY,SY,18.420107,3.7026598,17.186918,33.819378,Syria,SYR,7.767308696679806,1975.4957930479784,56319.54164,27.04020882,246000000000.0,357000000000.0,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7698,1993,SY,SY,16.923111,3.1293597,17.186918,33.819378,Syria,SYR,7.746218168317749,1726.7626619140215,51770.73708,32.18284607,155000000000.0,217000000000.0,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7699,1981,SY,SY,17.38396,4.1931987,17.186918,33.819378,Syria,SYR,10.351952503249176,2063.045823429486,53219.49523,,,,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7700,1971,SY,SY,16.968033,4.4784408,17.186918,33.819378,Syria,SYR,6.744105245705817,1137.8674424512694,29293.81668,,,,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7701,1973,SY,SY,16.972351,2.844024,17.186918,33.819378,Syria,SYR,6.718810158012795,1279.5461515753743,31340.79391,,,,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7702,1998,SY,SY,18.474216,3.1178806,17.186918,33.819378,Syria,SYR,6.53192423975124,2118.863646562621,58345.77533,30.60503006,232000000000.0,362000000000.0,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7703,1958,SY,SY,17.595224,2.7683709,17.186918,33.819378,Syria,SYR,,,,,,,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7704,1987,SY,SY,17.047235,4.6815767,17.186918,33.819378,Syria,SYR,7.180973763445846,1653.0730932792371,43524.54867,26.58875847,110000000000.0,97600000000.0,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7705,1983,SY,SY,16.40749,3.4522905,17.186918,33.819378,Syria,SYR,10.468193187239654,2063.9450433655293,51086.79297,,,,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7706,1991,SY,SY,17.375494,3.4992886,17.186918,33.819378,Syria,SYR,6.523308554487345,1611.6940391233998,45860.02361,32.84003067,131000000000.0,178000000000.0,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7707,1974,SY,SY,17.01591,4.7613673,17.186918,33.819378,Syria,SYR,7.814512106961761,1452.8956272264093,37620.7987,,,,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7708,1970,SY,SY,17.62847,2.9854326,17.186918,33.819378,Syria,SYR,6.390181871894351,1065.6224500508883,27550.48821,,,,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7709,2003,SY,SY,17.790623,4.3753676,17.186918,33.819378,Syria,SYR,8.233119574590797,2015.913905911852,56605.27645,26.66291809,252000000000.0,355000000000.0,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7710,1952,SY,SY,17.711561,3.9178088,17.186918,33.819378,Syria,SYR,,,,,,,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7711,2004,SY,SY,17.709888,3.612582,17.186918,33.819378,Syria,SYR,,,57387.97246,24.84216118,268000000000.0,354000000000.0,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7712,1975,SY,SY,16.953402,3.4299698,17.186918,33.819378,Syria,SYR,9.271124833155397,1656.9695197383676,43471.90045,,,,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7713,2006,SY,SY,17.680372,3.1804876,17.186918,33.819378,Syrian Arab Republic,SYR,,,,,,,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7714,1969,SY,SY,17.34826,5.0302563,17.186918,33.819378,Syria,SYR,8.683022184282578,1162.1860505304637,29609.88178,,,,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7715,1985,SY,SY,17.293545,2.8838077,17.186918,33.819378,Syria,SYR,11.425815579675758,1866.59288287658,48262.501,21.93774796,120000000000.0,105000000000.0,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7716,1996,SY,SY,18.070744,3.8545418,17.186918,33.819378,Syria,SYR,7.534081786637072,1974.6062055268806,56803.96963,29.94585991,196000000000.0,309000000000.0,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7717,1979,SY,SY,17.853395,3.5450733,17.186918,33.819378,Syria,SYR,10.030850316240004,1792.0294499721108,46726.94412,,,,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7718,1960,SY,SY,18.252934,2.6607754,17.186918,33.819378,Syria,SYR,6.587724205181048,828.8019618856221,22785.86289,,,,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7719,1968,SY,SY,17.215008,5.9281363,17.186918,33.819378,Syria,SYR,7.993787570108296,1024.5658461588182,25776.20467,,,,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7720,1999,SY,SY,18.365906,2.5284822,17.186918,33.819378,Syria,SYR,6.5885116470985645,1993.3917846607499,54832.61075,25.18055916,197000000000.0,350000000000.0,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7721,1966,SY,SY,18.25191,4.296551,17.186918,33.819378,Syria,SYR,7.718205094772504,954.1141027627211,24530.30704,,,,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7722,1990,SY,SY,17.380743,2.1553655,17.186918,33.819378,Syria,SYR,6.899270333086965,1518.5608437962092,43783.59105,29.81274986,123000000000.0,165000000000.0,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7723,1980,SY,SY,16.941364,3.6972966,17.186918,33.819378,Syria,SYR,11.39023175578116,1900.3785759400241,50451.09136,,,,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7724,1995,SY,SY,17.501253,2.5881948,17.186918,33.819378,Syria,SYR,8.32333001931722,1840.3532197395086,55871.86511,31.57512856,171000000000.0,260000000000.0,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7725,1984,SY,SY,16.921223,2.8409889,17.186918,33.819378,Syria,SYR,10.826297616359511,1946.9148041144767,47192.89387,,,,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7726,1992,SY,SY,15.832951,4.326865,17.186918,33.819378,Syria,SYR,8.030533985249944,1686.8557070421039,50584.57145,34.43728638,155000000000.0,195000000000.0,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7727,1989,SY,SY,17.428757,2.0739756,17.186918,33.819378,Syria,SYR,6.313530061848626,1534.5167250541672,41969.11333,24.7988472,102000000000.0,144000000000.0,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7728,1954,SY,SY,17.665087,5.4224653,17.186918,33.819378,Syria,SYR,,,,,,,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7729,1988,SY,SY,16.959288,5.5331287,17.186918,33.819378,Syria,SYR,6.014760668712084,1830.5987665624807,47638.4247,31.79281616,145000000000.0,124000000000.0,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7730,1957,SY,SY,17.153746,4.294165,17.186918,33.819378,Syria,SYR,,,,,,,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7731,1965,SY,SY,17.081432,4.6654854,17.186918,33.819378,Syria,SYR,5.727769318853799,1098.6384707904788,27448.37396,,,,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7732,1959,SY,SY,16.564644,3.169251,17.186918,33.819378,Syria,SYR,,,,,,,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7733,1977,SY,SY,17.246386,3.8117275,17.186918,33.819378,Syria,SYR,14.530104092021116,1513.6759592185144,44485.22794,,,,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7734,1962,SY,SY,18.309216,3.4386818,17.186918,33.819378,Syria,SYR,8.269558745522279,1071.4381983861958,29574.79372,,,,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7735,1964,SY,SY,16.688204,3.772474,17.186918,33.819378,Syria,SYR,6.930811533983875,1105.3730326650575,27711.52759,,,,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7736,1955,SY,SY,18.14614,3.4348938,17.186918,33.819378,Syria,SYR,,,,,,,6.719981,1.0,0.0,0.0,0.0,0.0,0.0,SY
7737,1953,SZ,SZ,5.530004,10.733868,5.003483,112.17859,Switzerland,CHE,19.07092651240519,11738.123896318806,,,,,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7738,1997,SZ,SZ,6.0883026,10.690385,5.003483,112.17859,Switzerland,CHE,27.285884933842556,27094.60357186882,54330.03745,1.808315039,6130000000.0,109000000000.0,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7739,1975,SZ,SZ,5.2576194,13.392774,5.003483,112.17859,Switzerland,CHE,23.892461988269044,21135.82798368062,43225.50943,,,,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7740,1999,SZ,SZ,5.676448,14.65435,5.003483,112.17859,Switzerland,CHE,27.639119481431923,27973.699787751622,56168.97807,1.591237545,6010000000.0,111000000000.0,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7741,2006,SZ,SZ,6.139997,11.380635,5.003483,112.17859,Switzerland,CHE,,,,,,,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7742,2004,SZ,SZ,5.758683,11.244432,5.003483,112.17859,Switzerland,CHE,25.786680489041935,29275.79942460231,58008.55013,,,,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7743,1988,SZ,SZ,5.697813,13.653337,5.003483,112.17859,Switzerland,CHE,29.376872934470352,25901.348555926223,52520.56437,,,,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7744,1982,SZ,SZ,5.439549,11.205725,5.003483,112.17859,Switzerland,CHE,25.19478740295677,23773.44449181949,47293.88366,,,,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7745,2000,SZ,SZ,6.2811613,14.312374,5.003483,112.17859,Switzerland,CHE,27.052953158098667,28831.250675152653,57839.08139,1.651919723,6440000000.0,112000000000.0,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7746,1965,SZ,SZ,4.2694693,13.600274,5.003483,112.17859,Switzerland,CHE,29.24166133470478,17947.47026345333,36945.17858,,,,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7747,1957,SZ,SZ,5.030812,13.837217,5.003483,112.17859,Switzerland,CHE,26.39446141182382,14082.527943100056,,,,,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7748,1952,SZ,SZ,4.9177504,14.139036,5.003483,112.17859,Switzerland,CHE,19.56021943461016,11501.831092187562,,,,,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7749,1991,SZ,SZ,5.3382487,8.25443,5.003483,112.17859,Switzerland,CHE,29.184767973281698,26979.038357978287,54603.16401,2.722964764,7300000000.0,108000000000.0,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7750,1955,SZ,SZ,4.7072105,12.301185,5.003483,112.17859,Switzerland,CHE,24.256437514989543,13058.734240560976,,,,,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7751,1986,SZ,SZ,4.972316,11.992568,5.003483,112.17859,Switzerland,CHE,28.235109170887636,25244.27716152433,50724.87911,,,,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7752,1994,SZ,SZ,6.674335,13.395166,5.003483,112.17859,Switzerland,CHE,27.94661143367299,26819.744770858837,53546.05574,2.136438847,6480000000.0,110000000000.0,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7753,1966,SZ,SZ,5.08749,14.702574,5.003483,112.17859,Switzerland,CHE,28.547062859962296,18140.35875068681,37457.98506,,,,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7754,2005,SZ,SZ,5.375192,8.290921,5.003483,112.17859,Switzerland,CHE,,,58733.02817,,,,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7755,1996,SZ,SZ,4.988357,11.689467,5.003483,112.17859,Switzerland,CHE,28.269120854438565,26788.696641582832,53418.56128,1.866161942,6470000000.0,108000000000.0,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7756,1978,SZ,SZ,4.3659377,11.4737215,5.003483,112.17859,Switzerland,CHE,23.49460491031763,22121.485399001336,44304.92145,,,,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7757,1962,SZ,SZ,4.412165,9.8061,5.003483,112.17859,Switzerland,CHE,30.57996382880129,16691.8967509344,34194.40738,,,,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7758,1956,SZ,SZ,3.6762116,13.467338,5.003483,112.17859,Switzerland,CHE,26.04744361446257,13806.314478398885,,,,,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7759,1992,SZ,SZ,5.940145,8.73957,5.003483,112.17859,Switzerland,CHE,26.41394836755444,26752.079916194507,54022.00637,2.500562191,7300000000.0,108000000000.0,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7760,2001,SZ,SZ,5.7818804,13.595086,5.003483,112.17859,Switzerland,CHE,27.40549991153374,29022.166737975076,58072.92405,1.453694463,5920000000.0,115000000000.0,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7761,1995,SZ,SZ,5.609988,11.883258,5.003483,112.17859,Switzerland,CHE,28.970176421413456,26835.382467500156,53390.34371,2.06849432,6620000000.0,110000000000.0,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7762,1983,SZ,SZ,5.5237045,10.61887,5.003483,112.17859,Switzerland,CHE,25.65774760789148,23821.49171664801,47337.42159,,,,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7763,1981,SZ,SZ,4.966593,13.8664,5.003483,112.17859,Switzerland,CHE,26.095309898647926,24228.09792440812,48209.6802,,,,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7764,1964,SZ,SZ,5.3797774,11.261181,5.003483,112.17859,Switzerland,CHE,31.197379247052126,17829.32211955007,36346.31485,,,,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7765,1974,SZ,SZ,5.224478,12.228101,5.003483,112.17859,Switzerland,CHE,30.32300721247362,23227.271112773677,46346.03593,,,,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7766,1963,SZ,SZ,4.2423315,14.909008,5.003483,112.17859,Switzerland,CHE,30.245705044752114,17127.671535021527,35107.41594,,,,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7767,1969,SZ,SZ,4.7209415,10.935459,5.003483,112.17859,Switzerland,CHE,28.39218693523494,19767.210157101217,40739.51024,,,,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7768,1954,SZ,SZ,4.6160808,14.264556,5.003483,112.17859,Switzerland,CHE,21.901680820594997,12372.719732582005,,,,,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7769,1985,SZ,SZ,4.744592,9.90494,5.003483,112.17859,Switzerland,CHE,26.504898649932155,24940.514593307234,50135.14636,,,,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7770,1977,SZ,SZ,5.016573,16.438942,5.003483,112.17859,Switzerland,CHE,22.32906421712682,21667.016658054567,44194.15033,,,,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7771,1989,SZ,SZ,6.076532,9.006146,5.003483,112.17859,Switzerland,CHE,30.12005400205916,26716.812466810414,54266.20878,,,,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7772,1960,SZ,SZ,4.691026,17.133385,5.003483,112.17859,Switzerland,CHE,28.29893728816197,15254.23173154583,31377.794,,,,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7773,1961,SZ,SZ,5.7892337,11.158515,5.003483,112.17859,Switzerland,CHE,30.7424626644506,16210.071526454454,33472.60547,,,,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7774,1967,SZ,SZ,5.1698136,11.833719,5.003483,112.17859,Switzerland,CHE,28.87238890131752,18507.936650592543,38125.93713,,,,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7775,2002,SZ,SZ,6.285412,15.424803,5.003483,112.17859,Switzerland,CHE,26.65411800016445,28989.67705430238,57811.76745,1.401838064,5880000000.0,116000000000.0,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7776,1998,SZ,SZ,5.737313,11.401115,5.003483,112.17859,Switzerland,CHE,29.350095182465992,27849.361709294742,55674.74001,1.789800048,6270000000.0,111000000000.0,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7777,1984,SZ,SZ,4.5144997,11.3749075,5.003483,112.17859,Switzerland,CHE,26.89796343599898,24389.2277482892,48644.11635,,,,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7778,1993,SZ,SZ,5.5189815,13.708834,5.003483,112.17859,Switzerland,CHE,26.17398057432311,26568.526282595794,53408.66144,2.299875021,6910000000.0,107000000000.0,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7779,1968,SZ,SZ,5.044538,13.65915,5.003483,112.17859,Switzerland,CHE,28.2572445580251,18961.194281664146,38999.25533,,,,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7780,1987,SZ,SZ,5.0424943,12.755927,5.003483,112.17859,Switzerland,CHE,29.11803969605772,25370.779543832872,51039.78726,,,,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7781,1980,SZ,SZ,4.2833185,10.647965,5.003483,112.17859,Switzerland,CHE,28.27090436831613,24042.943868904746,47633.78736,,,,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7782,1971,SZ,SZ,5.3964243,11.763492,5.003483,112.17859,Switzerland,CHE,30.915473660604025,21844.02378219307,43762.93348,,,,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7783,1972,SZ,SZ,5.021124,12.135029,5.003483,112.17859,Switzerland,CHE,29.97771519128657,22483.0899866317,44732.09204,,,,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7784,1951,SZ,SZ,5.1802897,15.255059,5.003483,112.17859,Switzerland,CHE,23.022902237360963,11771.448338248858,,,,,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7785,1979,SZ,SZ,4.753733,13.556478,5.003483,112.17859,Switzerland,CHE,25.98659619762698,22890.89633339541,45308.69179,,,,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7786,1990,SZ,SZ,5.999035,10.582353,5.003483,112.17859,Switzerland,CHE,31.434309320311367,27447.396033799938,55781.59813,2.923564434,7500000000.0,108000000000.0,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7787,1976,SZ,SZ,5.2175727,12.452026,5.003483,112.17859,Switzerland,CHE,22.7547294958112,21039.878599565756,43015.0018,,,,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7788,1970,SZ,SZ,4.897823,13.982489,5.003483,112.17859,Switzerland,CHE,30.811673678136955,21081.17181862451,42431.68947,,,,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7789,1950,SZ,SZ,5.6257734,13.428564,5.003483,112.17859,Switzerland,CHE,18.91008143827625,10984.306539133362,,,,,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7790,1973,SZ,SZ,5.2034917,11.699357,5.003483,112.17859,Switzerland,CHE,29.845963146717878,23069.278364819857,45766.6595,,,,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7791,2003,SZ,SZ,6.49079,8.312562,5.003483,112.17859,Switzerland,CHE,26.357705972816188,28791.626678303037,57226.93163,1.324775934,5380000000.0,116000000000.0,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7792,1959,SZ,SZ,5.624862,12.639932,5.003483,112.17859,Switzerland,CHE,24.34513967828634,14262.293791727101,,,,,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7793,1958,SZ,SZ,5.1258326,14.547548,5.003483,112.17859,Switzerland,CHE,20.981825904085056,13313.677210149217,,,,,9.632612,0.0,0.0,0.0,1.0,0.0,0.0,SZ
7794,1952,TD,TD,26.196535,15.571568,26.238844,170.01918,Trinidad &Tobago,TTO,20.0141826822643,3754.4495614560883,,,,,8.720547,0.0,0.0,1.0,0.0,0.0,0.0,TD
7795,1976,TD,TD,25.360767,16.607304,26.238844,170.01918,Trinidad &Tobago,TTO,26.006616145214423,10820.674636726428,33610.57871,,,,8.720547,0.0,0.0,1.0,0.0,0.0,0.0,TD
7796,1956,TD,TD,26.094194,24.403751,26.238844,170.01918,Trinidad &Tobago,TTO,17.983293875502078,4664.3775745038665,,,,,8.720547,0.0,0.0,1.0,0.0,0.0,0.0,TD
7797,1979,TD,TD,25.927387,23.42696,26.238844,170.01918,Trinidad &Tobago,TTO,29.608619121933707,12339.353261752178,40161.83504,,,,8.720547,0.0,0.0,1.0,0.0,0.0,0.0,TD
7798,2004,TD,TD,26.383474,16.784988,26.238844,170.01918,Trinidad &Tobago,TTO,,,53596.57518,1.059324622,532000000.0,38700000000.0,8.720547,0.0,0.0,1.0,0.0,0.0,0.0,TD
7799,1978,TD,TD,25.910769,17.045351,26.238844,170.01918,Trinidad &Tobago,TTO,29.19324294166818,12326.761560377327,39344.81176,,,,8.720547,0.0,0.0,1.0,0.0,0.0,0.0,TD
7800,1955,TD,TD,26.216854,21.369543,26.238844,170.01918,Trinidad &Tobago,TTO,18.97997840702368,4319.834184096879,,,,,8.720547,0.0,0.0,1.0,0.0,0.0,0.0,TD
7801,1968,TD,TD,25.163155,17.052498,26.238844,170.01918,Trinidad &Tobago,TTO,11.761529823675044,8423.972982920104,28157.68825,,,,8.720547,0.0,0.0,1.0,0.0,0.0,0.0,TD
7802,1996,TD,TD,25.94897,16.689817,26.238844,170.01918,Trinidad &Tobago,TTO,15.079807361008683,10749.095613041685,33092.28165,2.173775434,655000000.0,18300000000.0,8.720547,0.0,0.0,1.0,0.0,0.0,0.0,TD
7803,1990,TD,TD,26.0191,15.539454,26.238844,170.01918,Trinidad &Tobago,TTO,13.4053251400715,9093.57989988179,30951.65356,2.615415812,575000000.0,17200000000.0,8.720547,0.0,0.0,1.0,0.0,0.0,0.0,TD
